row_number,original_comment,translated_comment
26259,This is my childhood 😢,This is my childhood  😢
26273,How long ✨,How long
26275,iyi geceler bebişkokiştokişkolom 🖤,Good night babykistokishkolom 🖤
26283,Donduktan sonra pencereyi kapatmak 👍,Closing the window after it freezes 👍
26291,Who else is having an old songs marathon 😀,Who else is having an old songs marathon  😀
26297,Great song 👌Great team 👍❤️👍,Great song Great team  👌👍👍
26298,I still listen this😂,I still listen this 😂
26300,اللي جت عينهـ ع تعليقي روح جعل ربي يحقق كل امنياتك وعيونك م تشوف غير الراحهـ  والسعادة ❤ـــ❤,Who came to see my comment spirit make God fulfill all your wishes and your eyes do not see but comfort and happiness -
26303,Love this song
From 🇩🇿🔥,Love this song
From  🇩🇿🔥
26310,dancing for freedom✌️✌️😉💜💕💜💕
your persian friend from Iran ✌️✌️😏👊💕💜💕💜,dancing for freedom
your persian friend from Iran  😉💜💕💜💕😏👊💕💜💕💜
26315,Played this when I worked at Papa Johns… those pizzas danced like we did! Loved that night! ❤,Played this when I worked at Papa Johns those pizzas danced like we did Loved that night
26316,This song is fire😎🖤,This song is fire 😎🖤
26324,Joe ar simplie de best 🎉😊,Joe ar simplie de best 🎉😊
26327,🎵 Jason GrQcelunn MarryMe 🎶💒🧖🧖‍♀️💋🎤❤🎸🥰👍,Jason GrQcelunn MarryMe  🎵🎶💒🧖🧖💋🎤🎸🥰👍
26333,Good😀,Good 😀
26334,❤,❤
26335,I am fan of this song it's amazing👍,I am fan of this song its amazing 👍
26340,Its better to make a bad song 😂😂😂,Its better to make a bad song  😂😂😂
26344,Damas y caballeros disfruten este temazo 😎🍷,Ladies and gentlemen enjoy this great song 😎🍷
26345,Dança gatinho !!!
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,Dance kitty 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
26357,Even after passing several years, this song still fresh!!!🍀,Even after passing several years this song still fresh 🍀
26359,👍👍👍👍👍,👍👍👍👍👍
26370,The best part is when the shoe shiners say " Hot damn" 😁👍,The best part is when the shoe shiners say  Hot damn  😁👍
26373,Omg!
4.7 billion 😶,Approx
47 trillion 😶
26380,⚡⚡👏👏,⚡⚡👏👏
26381,On replay cause it’s your birthday king Bruno!!! 🎉,On replay cause its your birthday king Bruno  🎉
26392,👍👍,👍👍
26399,I seriously love this song , I can actually play the drums to it ❤,I seriously love this song  I can actually play the drums to it
26401,水分補給,hydration
26411,Why are we still here?
Can't leave! 😬,Why are we still here
Cant leave  😬
26414,The song is a bomb!!!😂🥰,The song is a bomb 😂🥰
26416,no one:
not even my P.E teacher:

me: poor the shoeshiner 😔,no one
not even my PE teacher

me poor the shoeshiner  😔
26419,洋楽辿ってここに行き着いた人おる？
サイコー！！,Someone came here after following Western music. Awesome.
26423,💝💝💝💝💝💝💝💝,💝💝💝💝💝💝💝💝
26428,Doidera total, música topezera 👊💥✌️😃🙌,Totally crazy topezera music 👊💥😃🙌
26430,Oct 2022🕺🏽🕺🏽🕺🏽💃🏼💃🏼,Oct 2022 🕺🏽🕺🏽🕺🏽💃🏼💃🏼
26433,Ma c dre😢,My c dre 😢
26438,For the longest time I thought Mark was a YouTube the guy from reaction time when I was younger 😂💀,For the longest time I thought Mark was a YouTube the guy from reaction time when I was younger  😂💀
26442,In 2022, this song will still be beautiful😍,In 2022 this song will still be beautiful 😍
26445,I thought bruno mars was  Michael Jackson my whole life 😂😂😂,I thought bruno mars was  Michael Jackson my whole life  😂😂😂
26449,questa la sentivo anche da piccola mi piace tantissimo mi chiamo Giulia io sorella Martina ❤️🧡💛💚💙💜,I heard this one even when I was little, I like it a lot, my name is Giulia, my sister Martina 🧡💛💚💙💜
26450,this vidous is the best views ever🤯🤯🤯🤯🙀🙀🙀🙀🥶🥶,this vidous is the best views ever 🤯🤯🤯🤯🙀🙀🙀🙀🥶🥶
26453,Top 🙌🏻,Top 🙌🏻
26454,❤❤❤,❤❤❤
26455,The best MTV  make up artist. more 💜💚❤️💙,The best MTV  make up artist more  💜💚💙
26456,🎉He is so good at this🎉 and this is my favorite song🎉,He is so good at this and this is my favorite song 🎉🎉🎉
26458,PURO EXITOO💗💗💗💗,PURE SUCCESS 💗💗💗💗
26467,💯❣,💯❣
26468,bruno mars canta divino 
😘🥴☺😜😜😜,Bruno Mars sings divine 😘🥴😜😜😜
26469,Wow this is my fracet sog🎉🎉🎉🎉🎉❤,Wow this is my fracet sog 🎉🎉🎉🎉🎉
26473,👍👍,👍👍
26477,ياربي كانت اجمل ايام حياتى ❤️,Oh my God, those were the best days of my life.
26481,🎁,🎁
26486,this one is my fav song I can't stop listening to it 🤣😭🤣😭🤣😭😭😭🤣🤣🤣🤣,this one is my fav song I cant stop listening to it  🤣😭🤣😭🤣😭😭😭🤣🤣🤣🤣
26491,Wow🥰🥰🥰😇😇😇😘😘😘,Wow 🥰🥰🥰😇😇😇😘😘😘
26493,Idk what mark Ronson is doing in this masterpiece 😂,Idk what mark Ronson is doing in this masterpiece  😂
26502,Lo amoooooooo😍😍😍😘😘😘😘,I love you sooooo much 😍😍😍😘😘😘😘
26503,He’s so pretty ❤,Hes so pretty
26504,🌹🌹🌹🧡🧡🧡🧡🧡👍👍👍👏👏👏👏♥️♥️♥️,🌹🌹🌹🧡🧡🧡🧡🧡👍👍👍👏👏👏👏♥️♥️♥️
26509,Top demais. ❤,Too cool
26517,40億！？！,4 billion
26519,東京ドーム🤩,Tokyo Dome 🤩
26520,சொல்லிசை பாடலின் ரசிகர்கள் பட்டாளம்... தமிழ்நாட்டில் இருந்து ❤️❤️,Chalalasa patalana rasakarakala patatalama tamalanatala iranatha
26527,2022.10.04🎉,2022.10.04🎉
26532,How was this almost 8 years ago? I feel so fucking old 😭😂,How was this almost 8 years ago I feel so fucking old  😭😂
26537,🙄stupid plastic card ads?=#uh! 👞.🤷‍♀️☝️music.👍😎,stupid plastic card adsuh music 🙄👞🤷👍😎
26545,😂😂😂😂😂😂😂😂😂😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,😂😂😂😂😂😂😂😂😂😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
26548,Please note, Mark Ronson performed all his own car hood riding stunts in this video ✊,Please note Mark Ronson performed all his own car hood riding stunts in this video
26551,❤love his music 🎉,love his music  🎉
26554,Totally forgot about this song until i started humming to the melody out of anywhere😂😂,Totally forgot about this song until i started humming to the melody out of anywhere 😂😂
26556,Hear this song in 2022
This song is legend ♡♤◇♧☆,Hear this song in 2022
This song is legend
26563,2022🙋‍♂️,2022🙋‍♂️
26568,If you listen to this song to this day, you are not alone ❤,If you listen to this song to this day you are not alone
26599,Hi a love You ❤️😘,Hi a love You 😘
26604,The best song I've ever heard in my life✨✨,The best song Ive ever heard in my life
26606,Que BONITO el vídeo 😃😍,What a BEAUTIFUL video 😃😍
26607,🇩🇿🇩🇿🇩🇿🇩🇿,🇩🇿🇩🇿🇩🇿🇩🇿
26608,this song will never bore me no matter how much i listen to it
I love You Bruno 😻,this song will never bore me no matter how much i listen to it
I love You Bruno  😻
26611,استایل رقصیدنش عالی😍,Her dancing style is great. 😍
26612,❤️❤️❤️🔥🔥🔥,❤️❤️❤️🔥🔥🔥
26617,Hello my and my school are playing the song


Ps : Germany =Grund schule am Sommer Berg😘,Hello my and my school are playing the song


Ps  Germany Grund schule am Sommer Berg 😘
26618,🇹🇭,🇹🇭
26620,Good KA®️MA ☯️,Good BED
26622,LULA #2022♥️♥️,LULA 2022
26623,Others relate him with mj..

When i 1st saw the video song i actually thought he was mj 💀🤣,Others relate him with mj

When i 1st saw the video song i actually thought he was mj  💀🤣
26635,The boot's seem's like boobs 😄,The boots seems like boobs 😄
26636,Prosmotrga qoil Uzbekistondan salomlar 👏👏👏👏,Greetings from Uzbekistan, welcome to the review. 👏👏👏👏
26637,Fantastic 💖💖💖💖,Fantastic 💖💖💖💖
26642,I love this song 🎵,I love this song  🎵
26643,🎶👏❤️,🎶👏❤️
26661,지금보는 한국인있냐?,Are there any Koreans watching right now?
26664,Saludos si lees esto👋,Greetings if you read this 👋
26668,You are the best 💗,You are the best  💗
26672,🇻🇳🇻🇳😍😍,🇻🇳🇻🇳😍😍
26673,I just think he's cute 😍,I just think hes cute  😍
26675,😍😍😍😍😍😍😍😍😍😍,😍😍😍😍😍😍😍😍😍😍
26680,My girlfriend said this song sucked, now she's single😇,My girlfriend said this song sucked now shes single 😇
26690,Reminds me of Morris Day❣️,Reminds me of Morris Day
26695,from 2022 😂😂😂,from 2022  😂😂😂
26697,Mano me lembrou o cenário do programa todo mundo odeia o Chris quem também se lembrou clica aqui
👇,Dude, it reminded me of the scene from the show Everybody Hates Chris, if you also remembered it, click here 👇
26698,Michael Jackson 😍😍,Michael Jackson  😍😍
26700,It’s lovely 😊,Its lovely  😊
26701,The of no de I za lasted 😊,The of no de I za lasted  😊
26703,This song will give you  fame forever 😇🤟,This song will give you  fame forever  😇🤟
26708,Bom dia pra quem leu agora esse comentário 🌺,Good morning to those who just read this comment. 🌺
26713,&💌🙋🇫🇷SONG,SONG 💌🙋🇫🇷
26719,Wait...big smoke?? 😱,Waitbig smoke 😱
26722,bruh 💀,bruh 💀
26726,🤘😎🇺🇸🇺🇲,🤘😎🇺🇸🇺🇲
26736,https://youtu.be/RNMiTqhNofc
Gravei Amanda Araujo dançando na minha cidade! 
Deem uma conferida 😍,httpsyoutubeRNMiTqhNofc
I recorded Amanda Araujo dancing in my city
Check it out 😍
26737,RAIN SOUNDS
⛈😴💤💤
⬇⬇⬇⬇
https://youtu.be/faz7TwLq2eM,RAIN SOUNDS


httpsyoutubefaz7TwLq2eM 😴💤💤
26760,Hehehe 😂😂😂😂😂 LMAO,Hehehe LMAO 😂😂😂😂😂
26773,😄😄😄😄🥰🥰🥰🥰,😄😄😄😄🥰🥰🥰🥰
26779,legal ,muito bom 😄,cool very good 😄
26781,The Vibe of this song is soo good, whenever I hear it, my head just goes🕺🕺,The Vibe of this song is soo good whenever I hear it my head just goes 🕺🕺
26790,this song is good im crying 😫😫😫😫😭😭😭😭,this song is good im crying  😫😫😫😫😭😭😭😭
26794,汽車要申請花旗世華去洗澡花旗次學測五十七污染,Cars need to apply for Citigroup to take a shower and Citigroup will test fifty-seven pollution
26796,Türk yok mu beyler 😂😂😂😁,Are there no Turks, gentlemen? 😂😂😂😁
26798,ブルーノマーズ、とても遅いのですが、１週間前に知りました。ノリが良くていいですね👍,I found out about Bruno Mars a week ago, which is a bit late. He's got a great vibe. 👍
26802,❤❤love❤

🎉🎉❤❤🎉,love 🎉🎉🎉
26804,This is my childhood love it 🎉,This is my childhood love it  🎉
26807,💖👍😎💃😝😊,💖👍😎💃😝😊
26822,🥰😗🥰😗🥰😗🥰😗,🥰😗🥰😗🥰😗🥰😗
26823,Up town funk 😙 Brilliant dancing up town funky world.,Up town funk  Brilliant dancing up town funky world 😙
26828,４６億やべえwww,4.6 billion is crazy lol
26829,What 4M😱😱,What 4M 😱😱
26834,Welcome to my familia dadytdog KKKARTELS OXXO GOO WILD KATS MUAH 💋,Welcome to my familia dadytdog KKKARTELS OXXO GOO WILD KATS MUAH 💋
26835,Mami Josie call dif y ins now 😭,Mami Josie call dif y ins now  😭
26836,No no ☠️,No no
26841,😍😍😍,😍😍😍
26846,❤❤❤❤❤❤,❤❤❤❤❤❤
26847,After 5 years I finally found this song 💀,After 5 years I finally found this song  💀
26854,I see Michael Jackson in this song♥️,I see Michael Jackson in this song
26855,Michael Jackson Lite 😁,Michael Jackson Lite 😁
26862,한국에서 사기범 만난 사기당한두놈,Two guys who got scammed after meeting a scammer in Korea
26865,🥰🥰🥰👍,🥰🥰🥰👍
26867,😂absolutel good,absolutel good 😂
26871,このイズムが良い,This ism is good
26885,I love Bruno Mar s 😍💕👌❤️🥰💜,I love Bruno Mar s 😍💕👌🥰💜
26886,Who's still watching until 2022 👀😍,Whos still watching until 2022  👀😍
26887,Cool 😎ohne Michael Jackson..ist der song besser..,Cool without Michael Jackson the song is better 😎
26896,stop the genocide of the Ukrainian peoplestop the war in Ukraine too🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦,stop the genocide of the Ukrainian peoplestop the war in Ukraine too 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦
26897,who came after listening to The lazy song?🙃,who came after listening to The lazy song 🙃
26898,Still listening to this in 2022 check ✅,Still listening to this in 2022 check
26904,If Michael Jackson was alive,he would do a remix with them,it would be 🔥,If Michael Jackson was alivehe would do a remix with themit would be  🔥
26907,My father turn on this song and i thought it from Michael Jackson!😎
But i was wrong 😤,My father turn on this song and i thought it from Michael Jackson
But i was wrong  😎😤
26912,Best song ever!!!!!!!!!!!!😊😊,Best song ever 😊😊
26914,I thought it was Micheal Jackson 🙂,I thought it was Micheal Jackson  🙂
26919,Love this clip. They just look like they're having so much fun 🙂,Love this clip They just look like theyre having so much fun  🙂
26922,聴いたことのある曲。,Songs you've heard
26923,ブルーノマーズの曲。,Bruno Mars song
26924,✨,✨
26927,Hello Bruno Mars, I very like your songs and you are a lover singer!!😉,Hello Bruno Mars I very like your songs and you are a lover singer 😉
26936,Só passando para dizer que em 2022 essa música continua sendo uma das minhas favoritas💕,Just dropping by to say that in 2022 this song continues to be one of my favorites 💕
26938,Don’t believe just watch 😂,Dont believe just watch 😂
26941,2022❤ ❤ ❤,2022❤ ❤ ❤
26944,Me 😊😊🌳🌳🍄🍄🚗🚗🏑🏑👕👕♒♒♀️♀️🏳️‍🌈🏳️‍🌈(^o^)(^o^),Be mature 😊😊🌳🌳🍄🍄🚗🚗🏑🏑👕👕🏳🌈🏳🌈
26945,So classic music 🎶🎵😎❤️❤️❤️❤️❤️,So classic music  🎶🎵😎
26948,Soy el único chileno aquí 🧐🍷,I'm the only Chilean here 🧐🍷
26954,2022? Still watching this video 🔥🔥,2022 Still watching this video  🔥🔥
26955,24-09-2022 😍🥰,24-09-2022 😍🥰
26959,Good good good good good good good good good good good good 😍😍😍😍,Good good good good good good good good good good good good 😍😍😍😍
26960,Listo 👌👍,List 👌👍
26964,0:58 여기가진짜네,058 This is the real thing
26972,Old is gold 🔥,Old is gold  🔥
26974,24.09.2022 - 1AM 😄,24092022  1AM  😄
26975,2022❤️,2022❤️
26980,Me 😊😊🌲🌲🥦🥦🚦🚦🎿🎿👔👔♒♒♀️♀️🏳️‍🌈🏳️‍🌈(^o^)(^o^),Be mature 😊😊🌲🌲🥦🥦🚦🚦🎿🎿👔👔🏳🌈🏳🌈
26986,4.6T 🔥🔥🔥,46T 🔥🔥🔥
26994,❤️❤️🔥🔥🔥,❤️❤️🔥🔥🔥
26998,It's 2022 anyone who is still listening 🎧 this masterpiece,Its 2022 anyone who is still listening  this masterpiece 🎧
27008,We all need this guys confidence 😂😂,We all need this guys confidence  😂😂
27010,Cris to loves 🙏😇,Cris to loves  🙏😇
27017,That fckn' bass,..💯,That fckn bass 💯
27021,🧚‍♀️🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉💝😻😻😻😻☠️☠️☠️,🧚‍♀️🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉💝😻😻😻😻☠️☠️☠️
27023,小学生の時ラジオで聞いてすごい好きでYouTubeでも聞きたかったんだけど曲名が英語で全くわからなくて落ち込んでたんだ。でも今日おすすめの洋楽見たいのでこれ見つけて本気でよろこんた。,I heard this on the radio when I was in elementary school and I loved it so much that I wanted to listen to it on YouTube, but I couldn't understand the English title at all, so I was depressed. But today I wanted to see some recommended western music, so I found this and I'm really happy.
27025,定期的に聴きたくなる,I want to listen to it regularly
27031,Uwielbiam. 💛,I love 💛
27036,.                              　　　　　　　　　　*_Great_*,_Great_
27039,let's see how many legends and fans are still listening to this masterpiece💕,lets see how many legends and fans are still listening to this masterpiece 💕
27044,Funny 🤣🤣😆🤣😆🤣

https://youtu.be/qAn2arO5cIU,Funny 

httpsyoutubeqAn2arO5cIU 🤣🤣😆🤣😆🤣
27055,Brasil aqui em baixo👇🇧🇷,Brazil down here 👇🇧🇷
27074,Comment section is still active even after 7 years.👍,Comment section is still active even after 7 years 👍
27075,Isse hum tareef samjhe ya humari ne kari ke kiss😘... 😁😉❤😬,Should I understand this as an appreciation or did I kiss you? 😘😁😉😬
27077,of fixed you are full of money 💵, for the lot of visits,of fixed you are full of money  for the lot of visits 💵
27086,Amazing song 🎵 in world 🌎 ❤,Amazing song  in world   🎵🌎
27092,I still looooove this song man , u rocks 👌,I still looooove this song man  u rocks  👌
27105,After 7 years! 😍,After 7 years  😍
27113,https://youtu.be/0o47lqnc8tY
😊👍,httpsyoutube0o47lqnc8tY
 😊👍
27116,👍👍👍👍👍👍👍👍👍👍,👍👍👍👍👍👍👍👍👍👍
27117,😘😍👌💘💕💖😂🥰💜😍,😘😍👌💘💕💖😂🥰💜😍
27118,😘👌💘💗🥰💜😍💕😂👒🧤🧦🎩,😘👌💘💗🥰💜😍💕😂👒🧤🧦🎩
27121,🔥🔥,🔥🔥
27124,この曲はほんとに国や言語を超えても神曲,This song is truly a divine song that transcends countries and languages.
27134,世界一ビートボックスしたくなる曲,The song that makes you want to beatbox the most in the world
27136,I love the singer who is just singing he is same as Michael Jackson 💗,I love the singer who is just singing he is same as Michael Jackson  💗
27140,나도 그곳에서 개통했지,I opened there too
27144,확실하네 해안에서는 LG가 잘터집니다,Sure enough, LG is going to be a hit on the coast.
27152,Excelet music 🤗🤗🤗🤗💅💅💅🤑,Excelet music 🤗🤗🤗🤗💅💅💅🤑
27154,Wow i don't know what to say😀😀😀😀😀,Wow i dont know what to say 😀😀😀😀😀
27161,🇭🇷🇧🇷,🇭🇷🇧🇷
27166,https://www.youtube.com/watch?v=op7CWImPXVA
bgv♪
,httpswwwyoutubecomwatchvop7CWImPXVA
bgv
27167,Trop " WOAUH" !!!!!!!!!!!😍😍😍😍😍,Trop  WOAUH  😍😍😍😍😍
27169,2022 who's still listening 🎧💯🔥,2022 whos still listening  🎧💯🔥
27175,😎😎🤠🕺💃👯‍♂️🤳🙏👍👏❤,😎😎🤠🕺💃👯‍♂️🤳🙏👍👏❤
27176,🔥,🔥
27180,¯\_(ツ)_/¯,_tsu_
27183,👏👏👏,👏👏👏
27187,❤❤❤❤❤❤❤❤❤ n ❤❤❤❤❤❤❤❤❤❤,n
27191,a true classic, good times.🎶 🤩,a true classic good times  🎶🤩
27195,I still wonder why ft is written bruno mars🤭🤭😂🔥😭,I still wonder why ft is written bruno mars 🤭🤭😂🔥😭
27200,Tem alguém aqui que é fanático na raia Elizabete 😳,Is there anyone here who is a fanatic in the Elizabeth line? 😳
27203,❤,❤
27205,🕺,🕺
27217,I burned some calories 😭,I burned some calories  😭
27224,Its still strange that this isnt bruno mars song😢😂,Its still strange that this isnt bruno mars song 😢😂
27227,💗,💗
27236,MJ vibes ❤,MJ vibes
27247,Love ❤️,Love
27254,You are telling me this song it’s about to be 8 years since it was released 😨😨😨,You are telling me this song its about to be 8 years since it was released  😨😨😨
27263,2022 turkey 😍🤩,2022 turkey 😍🤩
27264,Yeahhhhh❤️❤️❤️,Yeahhhhh
27266,😃,😃
27270,2022 ✋ 🇰🇪🇰🇪,2022 ✋ 🇰🇪🇰🇪
27277,Good music ✔,Good music
27279,まじでこの曲中毒性があって大好き,I really love this song it's so addictive
27281,.                              　　　　　　　　　　*_Good_*,_Good_
27289,Michael Jackson's son ♡,Michael Jacksons son
27305,2022🧃♥️,2022🧃♥️
27312,안중근열사,Martyr Ahn Jung-geun
27313,대한민국  엄지,Republic of Korea thumb
27315,💕❤❤,💕❤❤
27338,Funny 🤣🤣😆🤣🤣

https://youtu.be/qAn2arO5cIU,Funny 

httpsyoutubeqAn2arO5cIU 🤣🤣😆🤣🤣
27349,Sept 2022!💐❤️,Sept 2022 💐
27350,I keep listing to this song all the time  cool song 🙂😅,I keep listing to this song all the time  cool song  🙂😅
27353,Bruno Mars or MJ 😀,Bruno Mars or MJ  😀
27354,👏💖😌👍😎😊# bucket list.,bucket list 👏💖😌👍😎😊
27355,Michael Jackson está orgulloso de ti 😶‍🌫️,Michael Jackson is proud of you 😶🌫
27356,Checkout my edit on this song. 😊
https://youtu.be/uMAO23CUAxo,Checkout my edit on this song 
httpsyoutubeuMAO23CUAxo 😊
27357,Checkout my edit on this song. 😊
https://youtu.be/uMAO23CUAxo,Checkout my edit on this song 
httpsyoutubeuMAO23CUAxo 😊
27358,Checkout my edit on this song. 😊
https://youtu.be/uMAO23CUAxo,Checkout my edit on this song 
httpsyoutubeuMAO23CUAxo 😊
27359,Checkout my edit on this song. 😊
https://youtu.be/uMAO23CUAxo,Checkout my edit on this song 
httpsyoutubeuMAO23CUAxo 😊
27360,Checkout my edit on this song. 😊
https://youtu.be/uMAO23CUAxo,Checkout my edit on this song 
httpsyoutubeuMAO23CUAxo 😊
27362,帅！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,handsome
27365,😍🥰,😍🥰
27371,The dragon bar is still ridiculous😤🔥,The dragon bar is still ridiculous 😤🔥
27374,😅🕶️💎,😅🕶️💎
27384,Me 😊😊🌲🌲,Me 😊😊🌲🌲
27388,I thought it's Michael Jackson song 💀,I thought its Michael Jackson song  💀
27389,2022💖💕,2022💖💕
27391,2022😍😍😍,2022😍😍😍
27392,😍🕊❤👏💖💫💫🌹👍💓💗🥰🤩👏💖🌹,😍🕊❤👏💖💫💫🌹👍💓💗🥰🤩👏💖🌹
27395,2022 sept 12 20:06p.m at MALAYSIA ✌️🇲🇾,2022 sept 12 2006pm at MALAYSIA 🇲🇾
27403,한국인?,korean
27406,emm pls 20m likes pls!!! is 1 music in 1 million🥶🥶😁,emm pls 20m likes pls is 1 music in 1 million 🥶🥶😁
27421,Jo mama❤,Oh, mom
27422,2022 ❤,2022 ❤
27435,Ahloa I’m shanebearddj awesome 👏,Ahloa Im shanebearddj awesome  👏
27436,❤️💚😃,❤️💚😃
27438,I Love💗 you💗,I Love you 💗💗
27445,Me encanta la canción 😍!!!,I love the song 😍
27447,😅r u t interested here if I I how be send and I if send it you the swimming forest party and,r u t interested here if I I how be send and I if send it you the swimming forest party and 😅
27451,It's september 2022, 😍😍,Its september 2022  😍😍
27456,My little brother every time 🕺🏻💃🏻👯🩰🪩 we in the sport 🩰🩰🩰,My little brother every time  we in the sport  🕺🏻💃🏻👯🩰🪩🩰🩰🩰
27459,2022?💗💗,2022?💗💗
27460,Me 😊😊🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🍈🍈🍒🍒🛤️🛤️🀄🀄👡👡♒♒♀️♀️🏳️‍🌈🏳️‍🌈(^o^)(^o^),Be mature 😊😊🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🦠🍈🍈🍒🍒🛤🛤🀄🀄👡👡🏳🌈🏳🌈
27464,So cool 😊,So cool 😊
27471,I LOVE YOU BM😭😍,I LOVE YOU BM 😭😍
27481,What your saying this was 2014😱😱😱😱😱😥 dang I need to watch some more but not too much,What your saying this was 2014 dang I need to watch some more but not too much 😱😱😱😱😱😥
27485,Damn bitch this is insane🔥,Damn bitch this is insane 🔥
27486,🏃🏼‍♂️🏃🏼🏃🏼‍♀️👩🏻‍🦯,🏃🏼‍♂️🏃🏼🏃🏼‍♀️👩🏻‍🦯
27490,Angie 😍🤩🥰❤💋,Angie 😍🤩🥰💋
27497,あれ？体が勝手に動いてる？,That body is moving on its own.
27504,😎😚💃💃💃💃😂👍😍😘💋🤗💕❤️👌🤭🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸,😎😚💃💃💃💃😂👍😍😘💋🤗💕❤️👌🤭🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸
27508,😎😎😎😎😎😎😎😂,😎😎😎😎😎😎😎😂
27511,tiket pesawat 😭,flight ticket 😭
27517,11 billion views is👇
https://youtu.be/-ZmekD0j6E8,11 billion views is
httpsyoutubeZmekD0j6E8 👇
27519,11 billion views is👇
https://youtu.be/-ZmekD0j6E8,11 billion views is
httpsyoutubeZmekD0j6E8 👇
27521,Bruno my boy💔😭😭 please make a sing about Big ol lizzie😫😫😫 she took a massive L,Bruno my boy please make a sing about Big ol lizzie she took a massive L 💔😭😭😫😫😫
27524,🇧🇷,🇧🇷
27526,Who found this song randomly and got addicted to this 😅,Who found this song randomly and got addicted to this  😅
27527,It's kinda of MJ song ⚡⚡,Its kinda of MJ song
27528,My whole class thought is "up down f*ck you up"💀,My whole class thought is up down fck you up 💀
27532,2022 anyone ? 🔥🙋‍♂️👇🍾,2022 anyone 🔥🙋👇🍾
27549,😅😅😅😅🤩🤩,😅😅😅😅🤩🤩
27557,🇹🇷🇹🇷🇹🇷🇹🇷,🇹🇷🇹🇷🇹🇷🇹🇷
27559,เสื้อขาวเกือบล้มหัวถิ่ม😂😂😂❤️❤️🔥🔥,The white shirt is almost full of wind. 😂😂😂🔥🔥
27562,マジでカッコいいこの人いなきゃHIPHOPやってなかったかも...!,I might not have been doing hip-hop if it weren't for this seriously cool guy.
27568,This song cam out when I was in the 7 grade I’m now a sophomore in college 😢,This song cam out when I was in the 7 grade Im now a sophomore in college  😢
27576,4,679 Million views ❤,4679 Million views
27577,💜💜💜💜💜💜,💜💜💜💜💜💜
27585,💕💕💕👵🏻💃🏻,💕💕💕👵🏻💃🏻
27586,❤️👍,❤️👍
27594,best song ever!😀😁,best song ever 😀😁
27606,HAVE MERCY GIT DOWN TO DA F U N K🎼🎵🎶🎵🎵♥♥♥♥♥,HAVE MERCY GIT DOWN TO DA F U N K 🎼🎵🎶🎵🎵
27612,新庄に似てる(笑),Replying to @sarah_mcdonalds
27613,Came here after I watched WYAT, it is nice to hear the two song back to back❤️,Came here after I watched WYAT it is nice to hear the two song back to back
27623,Masterpiece 👆,Masterpiece 👆
27626,Why for me Mark Ronson in thumbnail looks slightly like Andrew Garfield 😌.....,Why for me Mark Ronson in thumbnail looks slightly like Andrew Garfield  😌
27629,He can sing
He can dance
He can act 🔥🔥,He can sing
He can dance
He can act  🔥🔥
27632,I love this video so much😁😁,I love this video so much 😁😁
27633,3:14😊😊😊😊😊😊😊😊😊😊
4:24☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️,3:14😊😊😊😊😊😊😊😊😊😊
4:24☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️
27644,🐐👑,🐐👑
27645,Me 😊😊🐞🐞,Me 😊😊🐞🐞
27663,I couldn't stop dancing to this when I was young lmaooo 😭,I couldnt stop dancing to this when I was young lmaooo  😭
27670,2022❤️❤️❤️❤️,2022❤️❤️❤️❤️
27672,Único que gostei tanto assim foi Michael jacson, mas o Bruno roubou meu coração😂❤,The only one I liked that much was Michael Jackson, but Bruno stole my heart. 😂
