row_number,original_comment,translated_comment
29533,Love it 🎉,Love it  🎉
29535,Meee🎉🎉😊,Meee 🎉🎉😊
29540,❤❤,❤❤
29541,🙏🔥🍂🌹,🙏🔥🍂🌹
29542,❤😮,❤😮
29545,Nossa rainha ❤ música favoritaaa❤,Our favorite music queen
29546,Кети кереметсин❤❤❤❤,Come on, it's a miracle.
29547,Me Listening now in 2024😂😂🤪,Me Listening now in 2024 😂😂🤪
29548,so love❤,so love
29549,❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤
29555,😊😊,😊😊
29557,NOSTALGIC😭😭😭,NOSTALGIC 😭😭😭
29560,El mejor video divertido de katy 😊,The best funny video of katy 😊
29561,they forced me to perform this with my class in pre-k or kindergarten 🙁,they forced me to perform this with my class in prek or kindergarten  🙁
29567,This has OVER 4B views. Good job. 🎊,This has OVER 4B views Good job  🎊
29573,Your song is amazing 👏 😍 💕 ❤️,Your song is amazing 👏😍💕
29575,❤❤❤🎉,❤❤❤🎉
29580,Me.   encanta.  tu.  canción ❤,I love your song
29581,Yk this music video is the inspiration for my gcse english language paper 1😘,Yk this music video is the inspiration for my gcse english language paper 1 😘
29584,3.807B😎😎😎😎,3807B 😎😎😎😎
29597,Mines are
A green panther
A deer
A cat
And 
A rabbit
4/4!😊,Mines are
A green panther
A deer
A cat
And 
A rabbit
44 😊
29598,I am in the Matrix!😊,I am in the Matrix 😊
29604,Your reaction in this song is very very very very very nice😊❤,Your reaction in this song is very very very very very nice 😊
29606,素晴らしい歌です。❤❤❤🎉,It's a great song 🎉
29607,STILL ROARING LOUD 6/09/2023!!!  Thank you 🤗🙏💕 AWESOME 😎✨🌟,STILL ROARING LOUD 6092023  Thank you  AWESOME  🤗🙏💕😎🌟
29609,👈🏼🤍🤍,👈🏼🤍🤍
29612,❤❤Do i get a continental. Breakfast❤❤,Do i get a continental Breakfast
29614,💯Eenje moet daar aan komen een vent 🍳,One of you has to come over there a guy 💯🍳
29615,I love this song😊,I love this song 😊
29616,2023– Im still listening song like this♥️🥀✨,2023 Im still listening song like this 🥀
29620,POV this was how the jungle book was made😂😂😂,POV this was how the jungle book was made 😂😂😂
29622,I  Roar now  😁😁😁,I  Roar now   😁😁😁
29624,Me ❤,Me
29625,🐅🐅🐅💗💗💗💗💗💗💗💗💗💗🦴🦶,🐅🐅🐅💗💗💗💗💗💗💗💗💗💗🦴🦶
29626,🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅,🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅🐅
29629,I love you, Katy Perry you are the best singer ever❤❤❤❤❤ by the way my name is Brooklynn,I love you Katy Perry you are the best singer ever by the way my name is Brooklynn
29635,I miss my childhood😭🖤,I miss my childhood 😭🖤
29644,😛,😛
29645,3.806B😉😉,3806B 😉😉
29654,this song never get old🎉🎉,this song never get old 🎉🎉
29655,How I ended up here will remain a mystery to me 🤞🤞 masters peace 🙏,How I ended up here will remain a mystery to me  masters peace  🤞🤞🙏
29656,MDS Q NOSTALGIA 😭😭😭😭😭🇧🇷🙌🏽,MDS Q NOSTALGIA 😭😭😭😭😭🇧🇷🙌🏽
29657,I LOVE KATY PERRY❤,I LOVE KATY PERRY
29658,Old but gold💙,Old but gold 💙
29660,3.805B😚😚😚,3805B 😚😚😚
29662,Une drogue ce tube 😏,This tube is a drug 😏
29667,Muy hermoso💗,Muy hermoso 💗
29676,Love so much because of you have good songs ❤❤,Love so much because of you have good songs
29679,https://youtu.be/VqEbCxg2bNI 😮,httpsyoutubeVqEbCxg2bNI  😮
29686,😊😂hi im nervous i  have a school concert 😅😭,hi im nervous i  have a school concert  😊😂😅😭
29688,Childhood song🎉,Childhood song 🎉
29696,love this ❤,love this
29697,Roar❤❤,Roar
29699,I'm here in 23 ❤🎉😂,Im here in 23 🎉😂
29700,🔥🔥,🔥🔥
29715,Katey parrie hi my name is hayden im pauls granddaughter im          8yrs old 5th grade 😅😊,Katey parrie hi my name is hayden im pauls granddaughter im          8yrs old 5th grade  😅😊
29720,W song‼️,W song
29722,Your awesome 😂,Your awesome  😂
29723,2025?? Here ❤,2025 Here
29727,🎉,🎉
29734,This song=on fire 🔥 is very nice 👍🙂,This songon fire  is very nice  🔥👍🙂
29742,AHHHHHH OMG 6 YRS OLD PA AKO FAV KO NATO 😭😭😭,AHHHHHH OMG I'M STILL 6 YEARS OLD AND THIS IS MY FAVORITE 😭😭😭
29747,On the other side of the island you can hear nicki Minaj’s anaconda 😂,On the other side of the island you can hear nicki Minajs anaconda  😂
29750,Only here because of me thinking abt Super Bowl 49 💀💀,Only here because of me thinking abt Super Bowl 49  💀💀
29755,🥰🥰🥰🥰🥰🥰🥰🥰🥰😍😍😍😍😜😜😜😜😜😉😉😉😉😉😉❤😍😘😘,🥰🥰🥰🥰🥰🥰🥰🥰🥰😍😍😍😍😜😜😜😜😜😉😉😉😉😉😉❤😍😘😘
29758,Roaaar 😎😎😎,Roaaaar 😎😎😎
29759,This song hits different 😍❤️,This song hits different  😍
29762,Hello ❤,Hello
29763,*':.😉...............👍,*':.😉...............👍
29764,Chk the views😮😮,Chk the views 😮😮
29765,anyone listening in 2023? ❤,anyone listening in 2023
29766,Roar🐯,Roar 🐯
29770,𝕄𝕖,𝕄𝕖
29772,2023🖐🏻🖐🏻🔥,2023🖐🏻🖐🏻🔥
29774,💾,💾
29776,شكلي و انا كل ما شفت تعليق عربي احط لايك عشان الأجانب يفكرونا قايلين شي مهم 😭😂,It seems that whenever I see an Arabic comment, I like it so that foreigners think we are saying something important. 😭😂
29777,Feliz mes de junio🙃🙃🙃,Happy June 🙃🙃🙃
29778,No puedo creer que se haya casado con un wey que no soy yo 😞,I can't believe she married a guy who isn't me. 😞
29780,This is so nostalgic this used too be my favorite songs of all time when I was 3.😢,This is so nostalgic this used too be my favorite songs of all time when I was 3 😢
29791,💙💙💙💙💙💙💙💙,💙💙💙💙💙💙💙💙
29793,Roar😘😘😘😘,Roar 😘😘😘😘
29794,Bro this was my favorite song ever when i was 4😂,Bro this was my favorite song ever when i was 4 😂
29797,So good katy and so pretty 😍☺️💜,So good katy and so pretty  😍💜
29798,Te quiero y chido ❤,I love you and you're cool
29799,Bigger roar than Eminem. ❤,Bigger roar than Eminem
29802,Super 😎😎,Super 😎😎
29803,LOL😹,LOL 😹
29806,Pasarán los años y Katy Perry y sus canciones seguirán siendo las mejores 💗,Years will pass and Katy Perry and her songs will continue to be the best 💗
29812,Roar😝😝😝😝,Roar 😝😝😝😝
29819,❤2023❤Brazil🇧🇷,2023Brazil 🇧🇷
29820,❤,❤
29825,❤Yes Germany ❤She Look s o  awesome 💖,Yes Germany She Look s o  awesome  💖
29826,MUITA PRESENÇA E COM AQUELA VOZ MARCANTE E MUITO GATA MESMO ❤,LOTS OF PRESENCE AND WITH THAT REMARKABLE AND VERY CUTE VOICE
29828,2025 anyone ❤ still here?,2025 anyone  still here
29835,2023 y aún sigue siendo un temazo💪😎,2023 and it's still a great song 💪😎
29837,Roar 😘😘😘,Roar 😘😘😘
29843,❤❤,❤❤
29859,Were did you film 📽️ it,Were did you film  it 📽
29860,Me 2023🎉,Me 2023 🎉
29863,Pipeline 
Bless❤😂🎉😅,Pipeline 
Bless 😂🎉😅
29864,2023 semeone?💖,2023 semeone 💖
29871,🙏 LUKASZ GOTTWALD MAX MARTIN CIRKUT BONNIE MCKEE,LUKASZ GOTTWALD MAX MARTIN CIRKUT BONNIE MCKEE 🙏
29875,Who wach this 2023?
👇👇,Who wach this 2023
 👇👇
29876,9 years is crazy😨,9 years is crazy 😨
29887,What a song.. creativity at its peaks..🎉,What a song creativity at its peaks 🎉
29888,❤❤❤❤ beautifull video!!! Great!,beautifull video Great
29892,Tu es trop belle j'adore tes yeux bleus❤,You are so beautiful I love your blue eyes
29899,Best music video ever ❤,Best music video ever
29900,😂😂😂😂😂😂 meme,meme 😂😂😂😂😂😂
29906,2023 i listen this song to to much !! Roar  good personality . 😊😊😊😊,2023 i listen this song to to much  Roar  good personality   😊😊😊😊
29908,😅,😅
29916,I Love this song❤,I Love this song
29917,Coll❤,Coll
29920,👍😘😍🌞,👍😘😍🌞
29924,I am  8 year  old  I am in  South  Africa   😃😃😃😃😃😃😃😃,I am  8 year  old  I am in  South  Africa    😃😃😃😃😃😃😃😃
29928,Its been 9Years and its 2023 Now and i've change and i still remembered my childhood fav songs!😄,Its been 9Years and its 2023 Now and ive change and i still remembered my childhood fav songs 😄
29929,and aym a kid😂😂,and aym a kid 😂😂
29931,Me to favorites❤❤ it 2023,Me to favorites it 2023
29932,Mega dobrý😊,Very good 😊
29935,such a good song❤❤❤❤,such a good song
29938,２０２３年６月1日からきました🇯🇵,I started on June 1, 2023. 🇯🇵
29939,Anyone watching in 2023? I hope no one has forgotten 😢,Anyone watching in 2023 I hope no one has forgotten  😢
29940,y’all our goal is to get this video to 4 billion ASAP ❤❤ keep watching y’all!,yall our goal is to get this video to 4 billion ASAP  keep watching yall
29945,Mới đó mà đã 9 năm thời gian trôi nhanh thật😢,It's been 9 years, time flies so fast. 😢
29947,😍😍Roa,Long 😍😍
29948,💌❣️❤️❤️❤️,💌❣️❤️❤️❤️
29949,It's 2023, it's been 9 years since the song came out, and it's still one of my favorites. ❤,Its 2023 its been 9 years since the song came out and its still one of my favorites
29950,🐃🦞🪳🫎🦋🦋🦋🐽🐷🐮🦁🐭🐻‍❄️🐷🐂🐊,🐃🦞🪳🫎🦋🦋🦋🐽🐷🐮🦁🐭🐻‍❄️🐷🐂🐊
29952,Omg this must be the top 1 most popular video bc it has many views😮❤😮❤😮❤😮❤😮❤😮😮❤😮❤😮❤😮❤😮,Omg this must be the top 1 most popular video bc it has many views 😮😮😮😮😮😮😮😮😮😮😮
29953,My childhood song😭❤,My childhood song 😭
29956,🐯🐯🐯🐵🐵🐵,🐯🐯🐯🐵🐵🐵
29958,Cuantos somos que escuchamos en el año 2023?😃♪,How many of us will be listening in 2023? 😃
29959,Que me voi 🐅
😡🐅,I'm leaving 🐅😡🐅
29960,Wowwww❤❤❤❤❤❤❤❤❤,Wowwww
29961,🐅🐅🐯🐯Roar,Roar 🐅🐅🐯🐯
29966,☯️KA®️MA🇺🇸♾️,LIKE 🇺🇸
29974,I’m here June 1st 2023 🎉,Im here June 1st 2023 🎉
29976,🎉,🎉
29977,3b8 views 🎉,3b8 views 🎉
29980,Adlfred❤🎉,Adlfred 🎉
29984,3.8B 🐯🐒🐊🐘🦅,38B 🐯🐒🐊🐘🦅
29990,2023 😘🙏🇱🇦,2023 😘🙏🇱🇦
29992,1st June 2023😊,1st June 2023 😊
29993,2023 someone?
Listening this masterpiece ❤,2023 someone
Listening this masterpiece
29995,No me arrepiento de haber crecido escuchandola✨🌹, en mis 16 años,I don't regret having grown up listening to her when I was 16. 🌹
29999,🙊🙊🙊🙊,🙊🙊🙊🙊
30003,2023 listens wow ❤❤❤,2023 listens wow
30004,Love the song Katy Perry!🐯,Love the song Katy Perry 🐯
30005,Who has heared this song in class
👇,Who has heared this song in class
 👇
30008,4.2B en YouTube Music 😳😳,42B en YouTube Music  😳😳
30013,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
30015,🐯🐯🐯🐅🐅🐵🐵🐵,🐯🐯🐯🐅🐅🐵🐵🐵
30018,Hi 2023🎉🎉🎉,Hi 2023 🎉🎉🎉
30019,❤❤❤❤,❤❤❤❤
30025,Thanks for great song! From Russia with love❤,Thanks for great song From Russia with love
30026,Roar 🐯🐅🐅,Roar 🐯🐅🐅
30031,Remember of 2017 😊😊,Remember of 2017  😊😊
30033,Happy 3.8 Bilhões 🎉🎉🎉,Happy 38 Billion 🎉🎉🎉
30051,😊😊😊😊😊😊😊❤🎉🎉😢,😊😊😊😊😊😊😊❤🎉🎉😢
30052,Love you  voice ❤️ 😊,Love you  voice 😊
30053,Jungle Song ❤❤❤😊😊,Jungle Song 😊😊
30055,31 May 2023 ….🇮🇳❤,31 May 2023 🇮🇳
30059,🎉
Milita,Military 🎉
30063,3.8 BILLION VIEWS ❤️,38 BILLION VIEWS
30064,😍😍😍😍😍😍😍,😍😍😍😍😍😍😍
30065,Tenía 17 años cuando salió está joya, cumpliré 28 y solo queda decir, envejecí con buena música. ❤️,I was 17 when this gem came out. I'll be 28 and all that remains is to say that I grew old with good music.
30066,RAINHA DO YOUTUBE ❤❤❤,QUEEN OF YOUTUBE
30067,3,8 BILHÕES DE VISUALIZAÇÕES!!!❤❤❤,38 BILLION VIEWS
30069,Essa música me deixa toda arrepiada, maravilhoso demais ♥,This song gives me goosebumps, it's so wonderful
30070,Cade o BR dominando os comentários?? 3,8B queem❤🇧🇷,Where is BR dominating the comments 38B queem 🇧🇷
30071,3.8B 😜😜😜🤩🤩,38B 😜😜😜🤩🤩
30074,slays all day😜😜,slays all day 😜😜
30076,Roaaar👉🐯🐯🐯🐯,Roaaaar 👉🐯🐯🐯🐯
30078,Lord 🙏  her face is extremely gorgeous body beautiful 🌹🌹🌹 this video is all that 💯,Lord   her face is extremely gorgeous body beautiful  this video is all that  🙏🌹🌹🌹💯
30080,I love that song❤,I love that song
30081,Super upbeat ❤,Super upbeat
30090,I love you, Katy Perry since 2009. ❤️🥰😘,I love you Katy Perry since 2009  🥰😘
30091,🐯🐯Roar,Roar 🐯🐯
30093,❤😂🎉😢😮😅😊,❤😂🎉😢😮😅😊
30095,tôi rất thích ❤,I like it so much
30099,3.8B amamos❤️,38B we love
30103,🎉,🎉
30106,Alguien en 2023😊,Someone in 2023 😊
30107,3,8 Bilhões pra Rainha do YouTube ❤🎉 ... Vamos lá por esses 4 Bilhões de Roar ❤,38 Billion for the Queen of YouTube Let's go for those 4 Billion for Roar 🎉
30110,Inspirational to my 4 daughters 🙏🏾 thanks,Inspirational to my 4 daughters  thanks 🙏🏾
30116,❤❤,❤❤
30120,😎😎🐯🐯,😎😎🐯🐯
30125,3.8B y soporten 😎😎😎😎,38B and support 😎😎😎😎
30131,love  song 💖💖,love  song 💖💖
30138,🎉,🎉
30139,2023🎉🎉🎉🎉,2023🎉🎉🎉🎉
30140,10 años😳,10 years 😳
30144,-100K para 3.8B vamos 💪 🙌 😎 😉,100K for 38B let's go 💪🙌😎😉
30146,Me gusta mucho tu canción Katy Perry 🙂♥️,I really like your song Katy Perry 🙂
30147,I listened to this song everyday for 3 years and still I love it😍😍😍🐯🐯🐒🐒,I listened to this song everyday for 3 years and still I love it 😍😍😍🐯🐯🐒🐒
30150,Cerca de 3.8B 🐯🐯🐯🐯,About 38B 🐯🐯🐯🐯
30153,2023 mid year🔥🔥🔥🔥,2023 mid year 🔥🔥🔥🔥
30157,Amazing! You inspire me to keep on singing!💕,Amazing You inspire me to keep on singing 💕
30158,-200K para 3.8B 🐯🐯🐯🐯,200K for 38B 🐯🐯🐯🐯
30160,❤Even in 2023 I'm still fs❤,Even in 2023 Im still fs
30162,3.7 B views 😮,37 B views 😮
30164,-300K para 3.8B vamos 💪 🙌 😎 😉,300K for 38B let's go 💪🙌😎😉
30173,I love you❤,I love you
30181,Stream al video femenino más vistos en YouTube ❤️ 👉,Stream the most viewed female video on YouTube 👉
30183,Roarrrrrrrrrrrrrr❤,Roarrrrrrrrrrrrrr
30187,Songs 🎧2023,Songs 2023 🎧
30189,Hello im from the future and ducks is not here anymore 😢,Hello im from the future and ducks is not here anymore  😢
30190,🌴🌅🚣🏄🌊🐬🍎🍹🍒🌴,🌴🌅🚣🏄🌊🐬🍎🍹🍒🌴
30191,J’écoute sa en 2023😊,I'm listening to this in 2023 😊
30192,The best 🔥,The best  🔥
30195,2024🔥,2024🔥
30198,https://youtu.be/FNGUm-BE6l8

This Type of Dance is rare ❤,httpsyoutubeFNGUmBE6l8

This Type of Dance is rare
30199,Anyone after watching horrible bosses 2😂,Anyone after watching horrible bosses 2 😂
30200,-700K para 3.8B vamos 💪 🙌 😎 😉,700K for 38B let's go 💪🙌😎😉
30206,❤❤❤❤🌹🌹🌹🌹,❤❤❤❤🌹🌹🌹🌹
30212,Rumo ao 3,8 bi ❤❤❤,Rumo ao 38 bi
30215,3.8B vamos 💪 🙌 😎 😏,38B let's go 💪🙌😎😏
30224,I love this music ❤❤,I love this music
30235,I used to bite my tongue scared to rock the boat and make a mess😱✊,I used to bite my tongue scared to rock the boat and make a mess 😱
30236,😊 0:30,😊 0:30
30241,What's up everyone I hope everyone is enjoying this masterpiece in 2023❤,Whats up everyone I hope everyone is enjoying this masterpiece in 2023
30242,This song still hits the spot even its old  peope who agrees
👇,This song still hits the spot even its old  peope who agrees
 👇
30245,Yesss ❤,Yesss
30248,This song still cool for me and she still my idol till now❤🎉,This song still cool for me and she still my idol till now 🎉
30250,I from indonesia 🇮🇩,I from indonesia  🇮🇩
30251,我不喜歡這個名為我的音樂的合緝請幇我珊除可以嗎？,I don’t like this group called my music. Can you please delete it?
30252,Beautiful beautiful beautiful, 🥰😍🥰😘😘😘😋,Beautiful beautiful beautiful 🥰😍🥰😘😘😘😋
30253,❤❤ 2023,❤❤ 2023
30261,Roar 🐅 🐅 🐅 🐅,Roar 🐅🐅🐅🐅
30265,I love it so much ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,I love it so much
30272,-1.6M para 3.8B vamos 💪 🙌 😎 😉,16M to 38B let's go 💪🙌😎😉
30274,OMG like half the world view this song 😂,OMG like half the world view this song  😂
30277,Amei!❤😍,I loved 😍
30278,I love 💕 the song,I love  the song 💕
30280,I went from  zero to my own hero❤,I went from  zero to my own hero
30284,Me deixem volta pra essa época,
😭,Let me go back to that time 😭
30285,Anyone in 2024😅,Anyone in 2024 😅
30286,❤❤❤,❤❤❤
30288,I❤ YOUR SONG,I YOUR SONG
30290,❤,❤
30298,🎉🎉🎉,🎉🎉🎉
30300,I LOVE tigers❤,I LOVE tigers
30305,I love these Song ❤️❤️,I love these Song
30311,Después 3.9B💀,After 39B 💀
30313,Bro my 1st grade teacher would put this music video all the time 💀😊,Bro my 1st grade teacher would put this music video all the time  💀😊
30315,I really hope as time passes the future generation will still watch this masterpiece.✨✨,I really hope as time passes the future generation will still watch this masterpiece
30319,ad
Dd
S

S
	❤l	A	❤	S,ad
Dd
S

S
	l	A		S
30333,how to make your hair look nice 👌,how to make your hair look nice  👌
30334,Good  job lol love you 😍,Good  job lol love you 😍
30338,Quase 4B😮,Almost 4B 😮
30345,2023 кто там?🇳🇱😢😢❤❤,2023 who's there 🇳🇱😢😢
30349,We are doing this song at school😂,We are doing this song at school 😂
30352,0:16 

Let's See How Many People Still Watch This Perfect Song In 2023
Target 🎯
100k
❤❤❤❤❤❤❤❤❤❤,016 

Lets See How Many People Still Watch This Perfect Song In 2023
Target 
100k
 🎯
30355,🖕🏼not you hate comet,not you hate comet 🖕🏼
30356,1:19 😈😈😈😈 na na na Narzissmus 

KATSU!!!!
DEIDARA/OTSUTSUKI STYLE 😈😈😈😈😈👍,119 na na na narcissism 

CATSU
DEIDARAOTSUTSUKI STYLE 😈😈😈😈😈😈😈😈😈👍
30363,Legendario Roar a nada de llegar a 3.8B 🔥🔥🎶,Legendary Roar just shy of 38B 🔥🔥🎶
30365,-2.9M para 3.8B vamos 💪 🙌 😎 😉,29M to 38B let's go 💪🙌😎😉
30372,3.8B vamos chicos stream 💪 🙌 😎,38B come on guys stream 💪🙌😎
30374,Ohh i still remember my childhoods song😮,Ohh i still remember my childhoods song 😮
30376,3 Million more views until 3.8B Views🎉🎉 GO KATY CATS,3 Million more views until 38B Views GO KATY CATS 🎉🎉
30377,fan of you 😋😛😍😇😇😇,fan of you 😋😛😍😇😇😇
30385,México 🇲🇽

Katy Cats,México 

Katy Cats 🇲🇽
30386,3.8B chicos vamos lo tenemos 💪 🙌 😎 😉,38B guys come on we got it 💪🙌😎😉
30388,Me gusta mucho 😄😘,I like it a lot 😄😘
30393,Eu escutando em pleno 2023 ❤,Me listening in 2023
30397,I remember when my 1st grade teacher played this every single day 😂. So nostalgic .,I remember when my 1st grade teacher played this every single day  So nostalgic  😂
30399,Amazing ❤️,Amazing
30401,-3.3M para 3.8B vamos 💪 🙌 😎,33M to 38B let's go 💪🙌😎
30410,❤❤❤🔥🔥🔥😍😍🍄🍄🌅🌅,❤❤❤🔥🔥🔥😍😍🍄🍄🌅🌅
30412,Velho Será Qui É Só Eu Qui Acho Qui A Katty Perry Tem Uma Vibração Adolescente ??❤🇧🇷🇺🇸🌈,Old Man Is It Just Me Who Thinks Katy Perry Has A Teenage Vibe 🇧🇷🇺🇸🌈
30414,Será Qui Tem Alguém Hoje Dia 25 De Maio De (2023) Ouvindo Esse Sucesso ?? 💚💛🇧🇷✨,Is There Anyone Listening To This Hit Today, May 25, 2023? 💚💛🇧🇷
30416,I love You Katy ❤️❤️❤️🌏,I love You Katy 🌏
30418,❤,❤
30428,This inspired my kid to be more brave! Thanks 😁,This inspired my kid to be more brave Thanks  😁
30430,女人當自強！,Women should strengthen themselves
30431,I miss this era 😭😭😭😭 2023,I miss this era  2023 😭😭😭😭
30432,Some one on brother day 😢❤,Some one on brother day  😢
30435,The Katy Perry we know❤
gives the immesne energy and gusebumps,The Katy Perry we know
gives the immesne energy and gusebumps
30437,Tan cerca de 3.8B🐯🐯🐯🐯🐯,So close to 38B 🐯🐯🐯🐯🐯
30438,-3.8M para 3.8B 💪💪💪💪💪,38M to 38B 💪💪💪💪💪
30445,I loved this one too katy thank you for believing in me❤,I loved this one too katy thank you for believing in me
30449,Nice  song ❤😊🎉,Nice  song  😊🎉
30450,-4M para 3.8B vamos 💪 🙌 😎,4M for 38B let's go 💪🙌😎
30451,QUE MÚSICA MEUS AMIGOS.....❤🇧🇷,WHAT MUSIC MY FRIENDS 🇧🇷
30452,Хто 2023 став лайк❤
👇,Who 2023 become like 👇
30453,I LOVE THISSSS AHHHH 2023 GANG!!
                        👇🏼,I LOVE THISSSS AHHHH 2023 GANG
                         👇🏼
30454,I love you katy ❤❤❤❤❤❤❤😊🎉,I love you katy 😊🎉
30455,@suga❤🎉,suga 🎉
30456,❤,❤
30458,💖💖,💖💖
30459,Much love Katy Perry💘💘,Much love Katy Perry 💘💘
30461,End of May 🎉,End of May  🎉
30464,2023❤,2023❤
30465,Vamos por esos 3.8B 🐒 💪 😏,Let's go for those 38B 🐒💪😏
30473,🐅🐅🐅Roar,Roar 🐅🐅🐅
30475,😅2023,😅2023
30476,Katy Perry you are a legend love you❤❤❤❤❤❤❤😊😊😊,Katy Perry you are a legend love you 😊😊😊
30479,O may goood❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Or something good
30481,ITV VTC13 ❤❤,ITV VTC13
30482,Katy of the jungle! This is fantastic! ❤❤❤,Katy of the jungle This is fantastic
30483,I love this I can watch this everyday..😌❤️,I love this I can watch this everyday 😌
30485,Stream 💪 a Roar,Stream  a Roar 💪
30488,Vamos 3.8B 💪 💪 💪,Let's go 38B 💪💪💪
30494,You have stolen my heart my sister my bride ❤,You have stolen my heart my sister my bride
30496,Yes i m  here,on may 2023
😂😂😂,Yes i m  hereon may 2023
 😂😂😂
30508,No matter how many years pass, this song will stay in our hearts forever!💖,No matter how many years pass this song will stay in our hearts forever 💖
30510,Stream 💪 💪,Stream   💪💪
30511,Beautiful music❤❤❤❤,Beautiful music
30515,Kitty Perry got me dying! 😂,Kitty Perry got me dying  😂
30516,I love this song😊🎉❤,I love this song 😊🎉
30519,So much love ❤ like if you like it!😊,So much love  like if you like it 😊
30523,Memories ❤,Memories
30525,❤,❤
30528,Roaring fire yea ❤️‍🔥❤️‍🔥❤️‍🔥,Roaring fire yea  🔥🔥🔥
30529,I ❤🎉😊,I 🎉😊
30530,Suiiiii 😂😂😂😂😂,Suiiiiii 😂😂😂😂😂
30531,Stream 3.8B 💪💪💪💪,Stream 38B  💪💪💪💪
30532,-5M para 3.8B vamos 💪 💪 💪 💪,5M for 38B let's go 💪💪💪💪
30534,She's nothing but pure evil😈,Shes nothing but pure evil 😈
30535,Loveee❤❤❤🎉,Loveee 🎉
30541,Childhood 🥺🫶🏻,Childhood  🥺🫶🏻
30543,Que mulher linda Jesus 😍😍,What a beautiful woman Jesus 😍😍
30544,This song is fire !!  Been a fan of Katy perry for a while 🎉,This song is fire   Been a fan of Katy perry for a while  🎉
30545,3.8B si❤️❤️❤️❤️,38B and
30557,❤❤❤❤❤❤❤love this,love this
30558,I love Katy Perry❤❤🎉,I love Katy Perry 🎉
30560,Oii ❤❤❤❤🎉🎉🎉🎉,Oii 🎉🎉🎉🎉
30568,Ya pronto 3.8B 😙😙😙😙,Soon 38B 😙😙😙😙
30569,nostalgic music 😢,nostalgic music 😢
30571,pov:i wanna do this to a tiger😂😂😂,povi wanna do this to a tiger 😂😂😂
30580,Even after 9 years one of the best 👍,Even after 9 years one of the best  👍
30583,8살때 듣던 노래..,A song I listened to when I was 8
30588,-5.6M para 3.8B 😎😎😎,56M to 38B 😎😎😎
30590,❤❤❤,❤❤❤
30592,Wooooooooooooooow😯,Wooooooooooow 😯
30593,-6M para 3.8B vamos 💪 💪 💪,6M for 38B let's go 💪💪💪
30597,She sings this song beautifully ❤,She sings this song beautifully
30599,😍👌,😍👌
30603,😊vonalar mi😊ar mosca,line drawing 😊😊
30604,Beautifully sung by ketty perry ❤,Beautifully sung by ketty perry
30606,Uma musica tao londa e pouco reconhecida 😢,A song so long and little recognized 😢
30607,Love it💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖,Love it 💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖
30608,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
30611,this song and gta 5, SAME YEAR 💪🏽💪🏽😎😎,this song and gta 5 SAME YEAR  💪🏽💪🏽😎😎
30612,I love this song so much ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,I love this song so much
30616,Voice crack when she was doing the lion
😂,Voice crack when she was doing the lion
 😂
30618,I love it😍😍😍😍😘😍😍😍😍😍😍😍😍😍😍😍,I love it 😍😍😍😍😘😍😍😍😍😍😍😍😍😍😍😍
30642,Amoooo ❤❤❤❤,I love it
30643,Xwjwu❤❤😂😂😂bhlj❤,Xjwubhlj 😂😂😂
30648,Anyone whose listening to this in 2023, you're a legend 🙌🏽,Anyone whose listening to this in 2023 youre a legend  🙌🏽
30656,3.8B 💪💪,38B 💪💪
30657,Tiger 🐅,Tiger 🐅
30658,Roar🐯,Roar 🐯
