row_number,original_comment,translated_comment
17884,This song makes us happy just by seeing others happiness ❣️,This song makes us happy just by seeing others happiness
17885,やはり最高の動画です！！！,Still the best video
17890,てんさいだろー,It's sugar beet
17891,Masterpiece 🔥,Masterpiece 🔥
17895,im the next😇🎹🎻🎵💏,im the next 😇🎹🎻🎵💏
17897,I love this 🎵,I love this  🎵
17900,https://youtu.be/GveC14EDcCg 👈 Manchester united vs Manchester city,httpsyoutubeGveC14EDcCg  Manchester united vs Manchester city 👈
17903,Love weddings 💑,Love weddings 💑
17905,Seeing others happy is a awesome feeling. This song those that. 😊,Seeing others happy is a awesome feeling This song those that  😊
17906,Good KA®️MA ☯️,Good BED
17914,if you like this song




👇,if you like this song




 👇
17921,So beautiful 😍💖,So beautiful 😍💖
17924,The Best 💫💫,The Best  💫💫
17929,37억회 조회수.. 전설이다 그냥,3.7 billion views, it's just a legend
17934,日本人で好きな人他いる？,Are there other Japanese people I like?
17937,村田修一,Shuichi Murata
17951,I feel that my wedding is coming god willing i can feel it🎉🥹💃🏻,I feel that my wedding is coming god willing i can feel it 🎉🥹💃🏻
17955,🎶🎵🎶🎵🎶,🎶🎵🎶🎵🎶
17961,😊,😊
17962,I can't believe it's been 7 years 😔,I cant believe its been 7 years  😔
17968,A hail from Brazil for this work of art🇧🇷🤝🇺🇸,A hail from Brazil for this work of art 🇧🇷🤝🇺🇸
17969,Pov:  You're here for the cheater comments 🐱,Pov  Youre here for the cheater comments  🐱
17978,❤️❤️❤️❤️,❤️❤️❤️❤️
17980,근본 노래,The original song
17981,I feel this song isn’t as appropriate for weddings as it used to be 😅,I feel this song isnt as appropriate for weddings as it used to be  😅
17989,How much I love this song and it's the best 👌🏾,How much I love this song and its the best  👌🏾
18001,Awesome 😎 Beautiful moment in life,!!,Awesome  Beautiful moment in life 😎
18007,Awesome.😀,Awesome 😀
18016,This song has endless life

I always happy when I listen this song 🎵,This song has endless life

I always happy when I listen this song  🎵
18018,Aged like a fine wine 🍷,Aged like a fine wine  🍷
18026,Still fav 😍2022 last year,Still fav 2022 last year 😍
18037,未だに毎日聞いてるのが怖い,I'm still scared to hear it every day
18042,好听,Good sounding
18048,Okay but that body of yours is absurd 😩,Okay but that body of yours is absurd  😩
18051,𝙬𝙝𝙤 𝙬𝙖𝙩𝙘𝙝 𝙞𝙨 𝙨𝙩𝙞𝙡𝙡 2022,𝙬𝙝𝙤 𝙬𝙖𝙩𝙘𝙝 𝙞𝙨 𝙨𝙩𝙞𝙡𝙡 2022
18055,stop the genocide of the Ukrainian peoplestop the war in Ukraine too🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦,stop the genocide of the Ukrainian peoplestop the war in Ukraine too 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦
18061,マジで好きだわ,I really love it
18063,Sugar Ain't sweet anymore 💔,Sugar Aint sweet anymore  💔
18068,外国語の授業でこの曲流れる,This song is played in foreign language classes
18072,Awhhh his wife must be so lucky to have this wholesome (c-ch-cheating) man around 😜😜,Awhhh his wife must be so lucky to have this wholesome cchcheating man around  😜😜
18085,在中国，我们亲切称呼他们为：蹭饭五人组！,In China, we affectionately call them the Five Freeloaders
18088,You're a creep Adam 🤦🏼‍♀️,Youre a creep Adam  🤦🏼
18094,CHEATING? YES PLEASE 🙅‍♂,CHEATING YES PLEASE 🙅
18105,Great!!!❤👏,Great 👏
18118,Wow wonderful 🙏🙏👍👍👍👍🤗🤗🤗♥️♥️♥️♥️💐💐💐💐,Wow wonderful  🙏🙏👍👍👍👍🤗🤗🤗💐💐💐💐
18125,Bubblegum music.😅🤣😂,Bubblegum music 😅🤣😂
18130,Won't ever be played in weddings again I suppose?😂,Wont ever be played in weddings again I suppose 😂
18131,무비 넘 감동🎁😵,The movie was so touching 🎁😵
18133,I hear everyone saying he Cheated on his gf me I’m like what 😳,I hear everyone saying he Cheated on his gf me Im like what  😳
18136,🤩❤❤❤,🤩❤❤❤
18145,I hate cheaters yo! 😠,I hate cheaters yo  😠
18162,I wonder if Adam hit on the brides while he was there…? 😂😂😂,I wonder if Adam hit on the brides while he was there  😂😂😂
18165,La grande classe. 👍👍,The high class 👍👍
18166,🤗🤗🤗🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🦧 😂,🤗🤗🤗🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🦧 😂
18172,주작수준 ㅋㅋ,This is so fake lol
18175,한국인 손,Korean hand
18177,benar kah kamu selingkuh beb😭,is it true that you cheated on me baby 😭
18183,not sugar anymore 🤮😂,not sugar anymore  🤮😂
18191,This song hits harder knowing the drama 😩,This song hits harder knowing the drama  😩
18193,a masterpiece song, one of the best song ever!🔥,a masterpiece song one of the best song ever 🔥
18196,After all these years...its still my favorite music video! 
Maroon 5! ❤️❤️❤️,After all these yearsits still my favorite music video 
Maroon 5
18208,.                              　　　　　　　　　　*_Good_*,_Good_
18210,Owww Wwweeee! ♥️,Owww Wwweeeeee
18216,😁,😁
18220,Me 😊😊🏵️🏵️🌽🌽🚜🚜♥️♥️⛑️⛑️♒♒♀️♀️🏳️‍🌈🏳️‍🌈(^o^)(^o^),Be mature 😊😊🏵🏵🌽🌽🚜🚜🏳🌈🏳🌈
18221,추억이다…,It's a memory
18228,❤💔DEAR LISTENER YOUR CHOICE IS REALLY TOO GOOD,DEAR LISTENER YOUR CHOICE IS REALLY TOO GOOD 💔
18229,ありがと🙏😊
日本より🇯🇵,Thank you from Japan 🙏😊🇯🇵
18230,yeeeeeeeeeeeeeeeeeeeeeeeeees！,yeeeeeeeeeeeeeeeeeeeees
18232,神,god
18248,.                              　　　　　　　　　　*_Good_*,_Good_
18249,Came back 7 years later to listen to my idols 🔥🔥🔥,Came back 7 years later to listen to my idols  🔥🔥🔥
18250,最高,Highest
18255,Don't worry, you're not the only one who's watching this in 2020🎉,Dont worry youre not the only one whos watching this in 2020 🎉
18257,ผมชอบ🇹🇭,I like it 🇹🇭
18266,LAN nlfonso casto.ramirez 😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂,LAN nlfonso castoramirez 😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷😷🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂
18267,LAN nlfonso casto.ramirez 😷🐂,LAN nlfonso castoramirez 😷🐂
18271,I am a big fan 😚😘😍😍😍😃😃😃😃,I am a big fan 😚😘😍😍😍😃😃😃😃
18275,很惊讶 那时候还没政治正确到要有同志婚礼😂,I'm surprised that it wasn't politically correct enough to have a gay wedding at that time. 😂
18279,Amazing 😮🎉,Amazing 😮🎉
18283,😍😍😍😍😍😍😍😍😍😍😍👏👏👏👏👏👏👏👏👏👏👏🙃🙃🙃🙃,😍😍😍😍😍😍😍😍😍😍😍👏👏👏👏👏👏👏👏👏👏👏🙃🙃🙃🙃
18287,please enter ~ Help yourself😊

https://youtu.be/yXhGkS3amyw

👇

https://youtu.be/YtQGJ1pS6Fs,please enter  Help yourself

httpsyoutubeyXhGkS3amyw



httpsyoutubeYtQGJ1pS6Fs 😊👇
18293,ไทยยแลนน 🤙❤️,Thailand 🤙
18296,When he said 2014 I lost breath god damm time went by real quick 😢,When he said 2014 I lost breath god damm time went by real quick  😢
18304,.                              　　　　　　　　　　*_Good_*,_Good_
18305,9/15/2022🤟✌️👻13💤🧬🧲💎🤎❤️💚,9/15/2022🤟✌️👻13💤🧬🧲💎🤎❤️💚
18317,Cebbbbbbbbbbbb 😍,Cebbbbbbbbbbbbb 😍
18321,えみたんのきょく,Emitan's song
18322,The best 👌,The best  👌
18325,Whose watchin dis in 2022 September????,😍😍🥳🥳,Whose watchin dis in 2022 September 😍😍🥳🥳
18327,Oohh, you're one of the best maroon 5👏👏👏👏 that's why I love you 💖🥰😘❤️,Oohh youre one of the best maroon 5 thats why I love you  👏👏👏👏💖🥰😘
18328,2022 😍❤️🔥,2022 😍❤️🔥
18331,👀 you need ME more than I NEED you. js.  (no comma's by intention)  <3,you need ME more than I NEED you js  no commas by intention  3 👀
18338,Excellent 👌 
Super clip vraiment,Excellent
Really great clip 👌
18341,Your voice lovely 💞🌹🇮🇳,Your voice lovely  💞🌹🇮🇳
18350,2:12 this part was so funny and cute 😂💕💕,212 this part was so funny and cute  😂💕💕
18351,I'll request this on our wedding day ^Betty 😄,Ill request this on our wedding day Betty  😄
18355,കൊള്ളാം തീർ ✌🏻️,Black thread 🏻
18358,🙌🥰,🙌🥰
18360,Anyone from Assam 😇,Anyone from Assam  😇
18363,💝,💝
18372,Isso ss é Música boa🎶,This is good music 🎶
18377,👍,👍
18379,I would have loved to have them at my wedding 😍😍,I would have loved to have them at my wedding  😍😍
18381,2022!!! ✨,2022!!! ✨
18386,Watching this at 2022❤️,Watching this at 2022
18394,いつ聴いても良いねえ,It's good to listen to it anytime
18396,2022  🌞,2022  🌞
18399,2022👍,2022👍
18408,For real 💯💯💯💯 I just want to be where you are 💯💯💯💯,For real  I just want to be where you are  💯💯💯💯💯💯💯💯
18409,Kocham ten teledysk 💝🥳,I love this video 💝🥳
18412,Me 😊😊🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟,Me 😊😊🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟🦟
18416,I'm Japanese.
私は日本人です。,Im Japanese I am Japanese
18420,Yes pink🎶🎶🎶,Yes pink 🎶🎶🎶
18426,11 billion views is👇
https://youtu.be/-ZmekD0j6E8,11 billion views is
httpsyoutubeZmekD0j6E8 👇
18444,Adoro muito esse clipe a música a banda 😎🤘,I really love this clip, the song, the band 😎🤘
18450,日本人🇯🇵で見てる人(^O^)／👋,Japanese people watching 🇯🇵👋
18454,와 노래완죤 좋아,Wow, I really like this song
18458,🔥🔥🔥🔥,🔥🔥🔥🔥
18466,제갈건이 기타를치고있네,Zhuge Jian is playing the guitar
18494,甜心派隊歌君君只有收一磅中信家儒,The sweetheart team song Junjun only receives one pound from Zhongxin Jiaru
18503,日本人どこ,Where are the Japanese?
18505,Adam Levine so handsome 😍😍😍,Adam Levine so handsome 😍😍😍
18509,Can you come to my wedding as well 😅🥰,Can you come to my wedding as well  😅🥰
18512,You are not alone listening this song in 2022 !!!😅😂❣️,You are not alone listening this song in 2022  😅😂
18524,Nice surprise, bro! 😄,Nice surprise bro 😄
18525,2:11 That guy had no clue what just happened 😂,211 That guy had no clue what just happened  😂
18534,#thathighlife #420workouts #happyfri-yay 🙃🌬🌬🌬🎶😍😍😉🙃😜,thathighlife 420workouts happyfriyay  🙃🌬🌬🌬🎶😍😍😉🙃😜
18536,See how I love life 😁😁,See how I love life  😁😁
18547,最高だな！！,That's awesome
18552,와,and
18553,何度聴いても錆びない曲と
何度観ても感動するMV🥹
大好き！最高傑作！,A song that never gets old no matter how many times you listen to it and an MV that moves you no matter how many times you watch it. A masterpiece that I love. 🥹
18558,https://youtu.be/XubBiLgiY4o


🔥,httpsyoutubeXubBiLgiY4o 🔥
18569,I m watching this song after 7years 🤦😐,I m watching this song after 7years  🤦😐
18570,Nice song ❤,Nice song
18579,Gogogogogo Maroon 5❤️💯❤️,Gogogogogo Maroon 5 💯
18581,suga yes plegse 🙏,suga yes plegse 🙏
18589,😀😀😀😀,😀😀😀😀
18593,An Instagram reel brought me back here. Argh man the nostalgia 😅😪,An Instagram reel brought me back here Argh man the nostalgia  😅😪
18595,👏👏👏❤🔥🔥🔥🔥perfect music,perfect music 👏👏👏🔥🔥🔥🔥
18608,https://youtu.be/b2U2xAwTtTI   👍👍,httpsyoutubeb2U2xAwTtTI    👍👍
18610,That was so cool 😎,That was so cool  😎
18613,Que guapo eres Adam Levine 😍,How handsome you are, Adam Levine 😍
18620,Adoroooo ele demais😍😍😍,I love him so much 😍😍😍
18622,Siempre que lo veo lloro😅,Every time I see him I cry 😅
18627,なんでこんなに洋楽って全部神曲なん…,Why is it that all Western music is so divine?
18628,I'm the biggest fan of adam Levine 🙋🙋🙋,Im the biggest fan of adam Levine  🙋🙋🙋
18629,Maroon 5 please come indian tour💐💐💐,Maroon 5 please come indian tour 💐💐💐
18635,My favorit song 👍👍,My favorit song  👍👍
18644,😊 https://youtu.be/z5n-Oc2QxY0,httpsyoutubez5nOc2QxY0 😊
18645,very very cool😅✌💯,very very cool 😅💯
18648,Klip ayrı hoş ,şarkı ayrı 👏🏻👏🏻👏🏻👏🏻🫠,Nice clip, nice song 👏🏻👏🏻👏🏻👏🏻🫠
18651,Love it always ❤️❤️❤️💚💙💛💖💜💛💙💚❤️,Love it always  💚💙💛💖💜💛💙💚
18653,Imagine them coming to perform this song on ur wedding😭❤️,Imagine them coming to perform this song on ur wedding 😭
18654,Not me thinking this was real when I was 4😭,Not me thinking this was real when I was 4 😭
18661,the black guy was shock😮😮,the black guy was shock 😮😮
18664,So in love with Adam, no disrespect to the wife💕,So in love with Adam no disrespect to the wife 💕
18667,😅❤️ linda música,beautiful music 😅
18671,2:12大好きlol 😂,I love 212 lol 😂
18677,❣️""""This song never gets old. No matter how much l listen to it, l never get bored""" ❣️,This song never gets old No matter how much l listen to it l never get bored
18687,Everyone:  😲
The camera man: 😵,Everyone  
The camera man  😲😵
18689,❤️,❤️
18698,nghe cũng vui 👂,sounds fun 👂
18700,This song makes me want to sing at any wedding I go to.👏👏,This song makes me want to sing at any wedding I go to 👏👏
18709,Eu sempre choro quando assisto vendo a reação das noivas❤🇧🇷,I always cry when I watch the brides' reactions. 🇧🇷
18718,💟💟💟💟💟💟💟💟💟💟💟,💟💟💟💟💟💟💟💟💟💟💟
18720,.                              　　　　　　　　　　*_Amazing_*,_Amazing_
18723,If I get I want them to sing this song at my wedding!!!! Lol 😂,If I get I want them to sing this song at my wedding Lol  😂
18726,😍😍😍😍😍,😍😍😍😍😍
18730,Sorry. This is THEEEEEEEEE MOST CRINGEEEEE video ever 🤦🏻‍♂️,Sorry This is THEEEEEEEEE MOST CRINGEEEEE video ever  🤦🏻
18732,Such a vibeeee 🔥,Such a vibeeee  🔥
18733,😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁
18737,This song make feel like I'm lil happy  kid 😁,This song make feel like Im lil happy  kid 😁
18739,Tell me WHO WASTE YOUR 5MINS?? ❤️❤️❤️❤️❤️,Tell me WHO WASTE YOUR 5MINS
18740,Le encuentras sentido y emoción al vídeo cuando ya estás a punto de casarte ♥️♥️,You find meaning and emotion in the video when you are about to get married
18745,😍😍😘😘😘😘😘❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,😍😍😘😘😘😘😘❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
18749,Me waiting for them in every weeding when I attend 🤦‍♀️.,Me waiting for them in every weeding when I attend  🤦
18750,yooo 🔥,oh yeah 🔥
18753,このPVが本当に大好きで自分が結婚する時は絶対に流したい🇯🇵💒💖,I really love this music video and I want to play it when I get married. 🇯🇵💒💖
18761,❤️❤️😘😘👏👏💕💕,❤️❤️😘😘👏👏💕💕
18770,생애 최고의곡👍👍👍마룬5  파이팅!,Best song of my life, Maroon 5 fighting 👍👍👍
18773,Legendary song♪♪♪,Legendary song
18777,Com certeza eu teria um infarto se o Adam Lavigne aparecesse no meu casamento ❤️,I would definitely have a heart attack if Adam Lavigne showed up at my wedding.
18781,I wish I had the money to make these guys play on my wedding😀😀😀😀,I wish I had the money to make these guys play on my wedding 😀😀😀😀
18782,これをみるととてもほっこりします。すきです,I feel so happy when I see this. I love it.
18784,Still best ❤️,Still best
18794,.                              　　　　　　　　　　*_Nice_*,_Nice_
18796,この曲はみんなを幸せにしてくれる,This song makes everyone happy
18797,Muito bom ❤️,Very good
18801,That base 🎸  🔥🔥,That base    🎸🔥🔥
18811,Who's here in 2k22?🤞🏾😏🔥😍,Whos here in 2k22 🤞🏾😏🔥😍
18813,If you like this you will love this 🙃👇
https://youtu.be/uGD5BHTz6wY,If you like this you will love this 
httpsyoutubeuGD5BHTz6wY 🙃👇
18815,This song is amazing!!!! We love Maron5  this songs never be old 💗💖,This song is amazing We love Maron5  this songs never be old  💗💖
18820,Good music☺️,Good music
18834,Show 💜💛💙,Show 💜💛💙
18837,Какой же он красавчик 😍🥰💓,What a handsome man he is 😍🥰💓
18841,3:20 im can hear what was she said😂,320 im can hear what was she said 😂
18843,literally this puts me in good mood every time .😍,literally this puts me in good mood every time  😍
18845,WAS AND WILL FOREVER BE AWESOME ❤❤❤❤,WAS AND WILL FOREVER BE AWESOME
18846,Madonna Greatest Hits Full Album 💕https://www.youtube.com/watch?v=q4dDQel60us&t=166s,Madonna Greatest Hits Full Album httpswwwyoutubecomwatchvq4dDQel60ust166s 💕
18855,What a command 2:57🪖🎖,What a command 257 🪖🎖
18864,Que lindo ❣️,How nice
18872,I get chills everytime I watch this. I LOVE 💕 LOVE,I get chills everytime I watch this I LOVE  LOVE 💕
18874,I love Adam Levine and maroon 5 I think the rest of America does also ♥️♥️♥️♥️♥️,I love Adam Levine and maroon 5 I think the rest of America does also
18876,i love😍🤩🥰🎶🎵,i love 😍🤩🥰🎶🎵
18886,THE broom and the bride was so lucky 🙌maroon 5 HAD LITERALLY CONCERT ON THEIR WEDDING!💫,THE broom and the bride was so lucky maroon 5 HAD LITERALLY CONCERT ON THEIR WEDDING 🙌💫
18890,No way this was posted in 2015!?!?!😭,No way this was posted in 2015 😭
18902,Such a wonderful song it makes my day chill and relax.😍,Such a wonderful song it makes my day chill and relax 😍
18903,I wish everyone in the world can be this happy 😎,I wish everyone in the world can be this happy  😎
18907,英語なんてHelloくらいしか知らない頃にこの曲鬼リピしてたな。音楽は世界を救いときも忘れさせるんだ,I used to listen to this song over and over when I only knew "Hello" in English. Music saves the world and makes us forget time.
18912,👍👍👌💜❤😍😂😄😃😀😘,👍👍👌💜❤😍😂😄😃😀😘
18913,🐟👁👁🎋 live with out it !!,live with out it  🐟👁👁🎋
18925,💍,💍
18927,11 billion views  👇
https://youtu.be/mnWW8HMUCa4,11 billion views  
httpsyoutubemnWW8HMUCa4 👇
18928,11 billion views  👇
https://youtu.be/mnWW8HMUCa4,11 billion views  
httpsyoutubemnWW8HMUCa4 👇
18929,11 billion views  👇
https://youtu.be/mnWW8HMUCa4,11 billion views  
httpsyoutubemnWW8HMUCa4 👇
18930,Indian family birthday celebration ideas 💡 ✨️ 
https://youtu.be/-qG1QdllHNU,Indian family birthday celebration ideas   
httpsyoutubeqG1QdllHNU 💡
18931,This song brings soo many good memories ❤️,This song brings soo many good memories
18944,That's a Anthem 🤪👏🏾,Thats a Anthem  🤪👏🏾
18961,初めて歌声で感動して涙が出た曲でした
思わず探してアルバム買いました,It was the first song I heard that moved me to tears. I immediately went looking for it and bought the album.
18964,😄😄🥳🥳🥳🥳🤩🤯,😄😄🥳🥳🥳🥳🤩🤯
18966,Hello people of 2022!!😂,Hello people of 2022 😂
18969,adam🇵🇭,adam 🇵🇭
18970,ﾚｯﾂｺﾞｰ,ﾚｯﾂｺﾞｰ
18973,Like comment share ♠️♠️❤️♠️❤️,Like comment share
18974,🔥🔥🔥,🔥🔥🔥
18976,Still listening this, video of maroon 5 I 💖it super 2022😘😘😘,Still listening this video of maroon 5 I it super 2022 💖😘😘😘
18978,🎧,🎧
18979,てつや！結婚おめでとう！！,Congratulations on your marriage, Tetsuya!
18982,This song brings smile on my face whenever I see n listen ❤,This song brings smile on my face whenever I see n listen
18983,生姜～、安い～、もう地下でとれたのに～,Ginger is cheap and can already be harvested underground.
18984,これは､造語それとも隠語⁉️隠語だとすると､放送禁止になるかも⁉️,If this is a coined word or a slang term, it might be banned.
18990,We Waved miss abcde and me to we are coming please 🙏 please,We Waved miss abcde and me to we are coming please  please 🙏
18992,I love Mr love only please 🙏💕,I love Mr love only please  🙏💕
18999,Stop saying who’s listening in 2022. We never stopped 😂,Stop saying whos listening in 2022 We never stopped  😂
19002,love this😍,love this 😍
19006,Awesome  song 🎵. Love you  Maroon 5,Awesome  song  Love you  Maroon 5 🎵
19007,SALAM DARI MALAYSIA, UK 🙏🥰,SALAM DARI MALAYSIA UK  🙏🥰
19013,😅😅not me wondering where my sugar at as our wedding song plays on repeat 🥰😍❤️,not me wondering where my sugar at as our wedding song plays on repeat  😅😅🥰😍
19014,Love top ou Top Love!!!🥰👏🏾👏🏾🥰👏🏾👏🏾🥰👏🏾👏🏾,Love top ou Top Love 🥰👏🏾👏🏾🥰👏🏾👏🏾🥰👏🏾👏🏾
19015,Amo essa música imagino marrom5, no meu casamento 😄,I love this song, I imagine brown5 at my wedding 😄
19020,13 billion views is song 👇is
https://youtu.be/9GEhSB9XfTg,13 billion views is song is
httpsyoutube9GEhSB9XfTg 👇
19021,13 billion views is song 👇is
https://youtu.be/9GEhSB9XfTg,13 billion views is song is
httpsyoutube9GEhSB9XfTg 👇
19022,2022年08月14日18:37:39   marked,August 14, 2022 183739 marked
19023,😊,😊
19028,impossible not to smile during this video. Absolutely love it 🙂,impossible not to smile during this video Absolutely love it  🙂
19031,にほんじんおりゅ？,Japanese
19037,Dont worry, you're not the only one listening to this masterpiece in 2022💕,Dont worry youre not the only one listening to this masterpiece in 2022 💕
19041,Reminds me of my little sisters wedding… 🥹😊,Reminds me of my little sisters wedding  🥹😊
19044,😍❤️👌,😍❤️👌
19056,14 billion views is 👇🏻 https://youtu.be/wDvWScNumhE,14 billion views is  httpsyoutubewDvWScNumhE 👇🏻
19057,12.08.2022🤍✨,12.08.2022🤍✨
19058,10  billion views👇is
  https://youtu.be/ehu6PmlsPaw,10  billion viewsis
  httpsyoutubeehu6PmlsPaw 👇
19059,COOL CREDIBILITY 😎,COOL CREDIBILITY 😎
19060,Love 💕,Love 💕
19064,生姜
安い
実家でとれたの〜に〜,Ginger is cheap. I grew it at home.
19066,🚣,🚣
19087,👍,👍
19088,ほーりーしっと,Holly shit
19096,cおn,c on
19098,❤️‍🔥🔥💯✅🇵🇷🫶🏼Follow us on Tiktok: @jarbulldogs520🫶🏼,Follow us on Tiktok jarbulldogs520 🔥🔥💯🇵🇷🫶🏼🫶🏼
19102,Weeding out singing 👍👍👍,Weeding out singing  👍👍👍
19111,12 billion views is song 👇
https://youtu.be/9GEhSB9XfTg,12 billion views is song 
httpsyoutube9GEhSB9XfTg 👇
19112,12 billion views is song 👇
https://youtu.be/9GEhSB9XfTg,12 billion views is song 
httpsyoutube9GEhSB9XfTg 👇
19118,MAROON5の中で1番好きな曲です。,This is my favorite song by MAROON5.
19130,This. This is the one. That will make this band timeless. Maroon 5. 🙌🏻🤟🏼🤘🏼,This This is the one That will make this band timeless Maroon 5  🙌🏻🤟🏼🤘🏼
19135,Maroon 5 ❤️❤️❤️❤️❤️???,Maroon 5
19136,This is my favourite song 🔥🔥🔥🔥,This is my favourite song  🔥🔥🔥🔥
19137,11  billion views👇is
  https://youtu.be/ehu6PmlsPaw,11  billion viewsis
  httpsyoutubeehu6PmlsPaw 👇
19140,The chefs face made my day😂,The chefs face made my day 😂
19141,I get goosebumps every single fucking time😭,I get goosebumps every single fucking time 😭
19147,Oh man I would love you come go our wedding and sing🥰🥰🥰🥰🥰🥰😘😘😘😍😍😍😍,Oh man I would love you come go our wedding and sing 🥰🥰🥰🥰🥰🥰😘😘😘😍😍😍😍
19155,Agosto 😍,August 😍
19160,かっこよすぎる,Too cool
19161,小額信貸還錢協商機制啟動經營權救企業🤞👇廟跟國旅遊遊覽車分開司機分開🤞👉🤝,The microcredit repayment negotiation mechanism was launched to save business rights, the temple separated from the national tourist bus and the driver separated 🤞👇🤞👉🤝
19163,🤾🏿‍♀️,🤾🏿‍♀️
19166,well if it's Maroon 5 any way there very much 2elcome to crash my wedding 😂😁😁😁😁😂😂😂,well if its Maroon 5 any way there very much 2elcome to crash my wedding  😂😁😁😁😁😂😂😂
19172,Eita saudadesss! Tempo que não volta mais 😻,Oh, I miss it, a time that will never come back. 😻
19173,I wonder if they really crushed weddings like this😅,I wonder if they really crushed weddings like this 😅
19176,🤣🤣🤣快樂的光頭佬,happy bald man 🤣🤣🤣
19179,Good 😀,Good 😀
19180,I love this voice 😍,I love this voice  😍
19185,Eu amo esa musica😍😘,I love that song 😍😘
19190,🇹🇭🇹🇭,🇹🇭🇹🇭
19192,i jst luv this guy🥰❤️❤️❤️,i jst luv this guy 🥰
19194,Why has everyone stopped listening to this 😮,Why has everyone stopped listening to this  😮
19195,Nostalgic ❤,Nostalgic
19204,Admit it. Any music video you watch after this will only suffer in comparison. ❤️,Admit it Any music video you watch after this will only suffer in comparison
19206,❤️❤️❤️,❤️❤️❤️
19208,came here now because of 
" BAD DECISION "  beny and snoop ft.Bts 😂,came here now because of 
 BAD DECISION   beny and snoop ftBts  😂
19209,가슴이 웅장해진다,My heart feels swell
19210,7 billion views song 👇
https://youtu.be/9GEhSB9XfTg,7 billion views song 
httpsyoutube9GEhSB9XfTg 👇
19211,7 billion views song 👇
https://youtu.be/9GEhSB9XfTg,7 billion views song 
httpsyoutube9GEhSB9XfTg 👇
19236,😍😍,😍😍
19238,Never get tired of this song!!!❤❤❤,Never get tired of this song
19244,This music video is so insane 😂,This music video is so insane  😂
19256,after seeing this if taylor swift dosent attend my wedding it’s not happening 😡,after seeing this if taylor swift dosent attend my wedding its not happening  😡
19258,Here again after listening to Bad Decision. 💜,Here again after listening to Bad Decision  💜
19263,🇧🇷🇧🇷,🇧🇷🇧🇷
19264,❤❤❤❤❤❤,❤❤❤❤❤❤
19276,😍🤩🔥🔥🔥🔥💯😁,😍🤩🔥🔥🔥🔥💯😁
19277,This is the masterpiece Benny Blanco thought he made with bad decision 😂 😭😭,This is the masterpiece Benny Blanco thought he made with bad decision   😂😭😭
19278,This is one off my all time song every-time when i wake up i listen to this 👍🏻👍🏻👍🏻👍🏻❤️❤️❤️😘😘😘,This is one off my all time song everytime when i wake up i listen to this  👍🏻👍🏻👍🏻👍🏻😘😘😘
19279,I was only 17 😭,I was only 17  😭
19280,Benny blanco stole your melody from Sugar! 🤦‍♂️,Benny blanco stole your melody from Sugar  🤦
19281,アダムがこれほどの歌詞を書けるのに感銘を受ける,I'm impressed that Adam can write such great lyrics.
19290,🌏👀🙏🙏🙏🙏🏡
"Love songs.",Love songs 🌏👀🙏🙏🙏🙏🏡
19291,감동...,moved
19307,Imagine it happens in your weeding day 😉😃,Imagine it happens in your weeding day  😉😃
19310,FRAVATE  SONG SUGGER YA..😍😍😍,FRAVATE SONG SUGGER YA 😍😍😍
19330,My favourite ❣️ this song ❣️❣️from Assam,My favourite  this song from Assam
19337,活生生把婚宴變party哈哈,Turn the wedding banquet into a party in real life haha
19338,❤️💿,❤️💿
19343,I don't know them but I have to say they are very goodgood👍,I dont know them but I have to say they are very goodgood 👍
